 00010.742, 02014.00
 00001.953, 01998.00
 00005.859, 02025.00
 00006.348, 02023.00
 00007.812, 01997.00
 00008.789, 01995.00
 00009.277, 02025.00
 00013.184, 01984.00
 00017.578, 01990.00
 00007.812, 01998.00
 00017.090, 01980.00
 00006.836, 02004.00
 00008.301, 02021.00
-00007.324, 01997.00
 00001.465, 02024.00
 00022.949, 02015.00
 00001.465, 01998.00
 00017.090, 02009.00
-00004.395, 02003.00
-00002.441, 01995.00
 00006.348, 01997.00
 00013.672, 01986.00
 00007.812, 01998.00
-00002.441, 02024.00
-00001.953, 01995.00
 00005.859, 01997.00
 00010.254, 02013.00
-00005.859, 02002.00
 00004.883, 02023.00
 00011.719, 01986.00
 00008.301, 01997.00
 00018.555, 01988.00
 00004.883, 01998.00
-00006.836, 02025.00
 00014.648, 01987.00
 00013.184, 01986.00
 00003.906, 01997.00
 00013.672, 01987.00
-00001.465, 01999.00
-00006.348, 02023.00
 00005.859, 02026.00
 00003.906, 01994.00
 00016.602, 01984.00
 00000.488, 02000.00
 00009.277, 01995.00
 00017.090, 02008.00
 00013.672, 01994.00
-00001.465, 01998.00
 00013.672, 01984.00
 00003.906, 01997.00
 00002.930, 01996.00
 00012.695, 01987.00
-00011.719, 01988.00
 00001.465, 01997.00
 00018.555, 02012.00
 00001.465, 01997.00
 00026.855, 02015.00
 00004.883, 01999.00
 00007.324, 02024.00
 00014.648, 01986.00
 00001.465, 01999.00
 00024.902, 02011.00
 00020.508, 01989.00
 00009.766, 02003.00
 00024.414, 02014.00
 00022.461, 01987.00
 00022.461, 01988.00
-00005.859, 02000.00
 00018.555, 02016.00
 00010.742, 01987.00
 00007.324, 01999.00
 00022.949, 01986.00
 00017.578, 01988.00
 00024.414, 01991.00
-00003.418, 01999.00
 00015.137, 02013.00
 00012.695, 01988.00
 00016.113, 01988.00
 00010.254, 01989.00
-00009.277, 01998.00
 00004.395, 01995.00
-00003.906, 01991.00
 00006.836, 01998.00
 00006.348, 01996.00
 00005.371, 01994.00
 00017.090, 01980.00
 00012.207, 01990.00
 00012.207, 01989.00
 00001.465, 02003.00
 00010.254, 02013.00
 00009.277, 01999.00
-00000.488, 02024.00
 00016.113, 01986.00
 00010.742, 01988.00
 00003.418, 01998.00
-00001.465, 02024.00
-00004.395, 02026.00
-00007.324, 02025.00
 00007.324, 02023.00
-00001.465, 01997.00
 00002.441, 02025.00
-00000.977, 02023.00
 00003.418, 01997.00
 00011.719, 02013.00
 00008.301, 01998.00
 00000.977, 01993.00
 00008.789, 01996.00
-00012.695, 01985.00
-00001.953, 01999.00
-00008.789, 02024.00
-00012.207, 02010.00
 00017.090, 01988.00
 00018.066, 01991.00
 00015.625, 01992.00
 00006.836, 01996.00
 00017.578, 02014.00
 00013.184, 01987.00
 00017.090, 01984.00
 00012.207, 01991.00
 00012.207, 01990.00
 00018.066, 01989.00
 00011.719, 01994.00
 00010.254, 01989.00
 00016.113, 01988.00
 00019.531, 01988.00
 00029.785, 01989.00
-00002.441, 01998.00
 00006.348, 01996.00
 00009.766, 02023.00
 00006.348, 02024.00
 00026.367, 01987.00
 00017.090, 01984.00
 00011.719, 01995.00
 00023.437, 01987.00
 00008.301, 01997.00
-00010.254, 01986.00
 00010.742, 01988.00
